248.00,26,37.967003,23.773042,79.748801,5.893475,68,34.0
249.00,26,37.967011,23.773108,79.748801,5.893475,80,40.0
250.00,26,37.967019,23.773175,79.546009,5.893475,37,18.5
251.00,26,37.967027,23.773241,79.230807,5.893475,38,19.0
252.00,26,37.967036,23.773307,79.230807,5.893475,51,25.5
253.00,26,37.967044,23.773373,79.230807,5.893475,34,17.0
254.00,26,37.967053,23.77344,78.745602,5.893475,74,37.0
255.00,26,37.967062,23.773506,78.246507,5.893475,89,44.5
256.00,26,37.967071,23.773572,78.246507,5.893475,59,29.5
257.00,26,37.96708,23.773638,78.246507,5.893475,29,14.5
258.00,26,37.96709,23.773704,78.246507,5.893475,75,37.5
259.00,26,37.967096,23.77377,81.639112,5.893475,63,31.5
260.00,26,37.967102,23.773837,81.639112,5.893475,83,41.5
261.00,26,37.967109,23.773903,81.639112,5.893475,35,17.5
262.00,26,37.967115,23.77397,81.639112,5.893475,82,41.0
263.00,26,37.967121,23.774036,81.639112,5.893475,88,44.0
264.00,26,37.967127,23.774103,81.639112,5.893475,100,50.0
265.00,26,37.967133,23.77417,81.468928,5.893475,71,35.5
266.00,26,37.967141,23.774236,79.580053,5.893475,50,25.0
267.00,26,37.967149,23.774302,79.580053,5.893475,51,25.5
268.00,26,37.967157,23.774369,80.116268,5.893475,60,30.0
269.00,26,37.967163,23.77443,81.863111,5.467429,71,35.5
270.00,26,37.967167,23.774481,81.863111,4.467429,66,33.0
271.00,26,37.96717,23.77452,82.763573,3.467429,46,23.0
272.00,26,37.967171,23.774548,84.231620,2.467429,74,37.0
273.00,26,37.967173,23.774588,84.844795,3.467429,43,21.5
274.00,26,37.967173,23.774638,88.371792,4.467429,42,21.0
