51.00,27,37.967076,23.772841,262.955857,5.893475,83,41.5
52.00,27,37.967072,23.772774,263.265631,5.893475,89,44.5
53.00,27,37.967067,23.772707,263.265631,5.893475,44,22.0
54.00,27,37.967065,23.77264,266.335329,5.893475,34,17.0
55.00,27,37.967065,23.772573,268.874545,5.893475,44,22.0
56.00,27,37.967066,23.772506,268.874545,5.893475,59,29.5
57.00,27,37.967066,23.772439,268.874545,5.893475,83,41.5
58.00,27,37.967068,23.772372,270.257425,5.893475,97,48.5
59.00,27,37.96707,23.772305,270.257425,5.893475,87,43.5
60.00,27,37.967073,23.772238,271.745974,5.893475,60,30.0
61.00,27,37.967079,23.772172,274.787469,5.893475,65,32.5
62.00,27,37.967085,23.772105,275.159762,5.893475,59,29.5
63.00,27,37.967092,23.772039,276.072456,5.893475,64,32.0
64.00,27,37.9671,23.771972,276.788055,5.893475,73,36.5
65.00,27,37.967109,23.771906,277.963524,5.893475,38,19.0
66.00,27,37.967119,23.771841,279.419438,5.893475,48,24.0
67.00,27,37.967131,23.771775,280.885527,5.893475,21,10.5
68.00,27,37.967142,23.77171,280.885527,5.893475,93,46.5
69.00,27,37.967154,23.771644,280.885527,5.893475,84,42.0
70.00,27,37.967167,23.771579,283.003152,5.893475,71,35.5
71.00,27,37.967181,23.771515,284.097991,5.893475,80,40.0
72.00,27,37.967196,23.77145,284.097991,5.893475,73,36.5
73.00,27,37.96721,23.771386,284.097991,5.893475,28,14.0
74.00,27,37.967225,23.771321,283.803424,5.893475,45,22.5
75.00,27,37.967238,23.771256,283.401397,5.893475,90,45.0
76.00,27,37.967252,23.771192,283.401397,5.893475,46,23.0
77.00,27,37.967266,23.771127,283.401397,5.893475,55,27.5
78.00,27,37.96728,23.771062,283.401397,5.893475,87,43.5
79.00,27,37.967294,23.770997,283.401397,5.893475,27,13.5
80.00,27,37.967308,23.770933,283.401397,5.893475,46,23.0
81.00,27,37.967321,23.770868,283.401397,5.893475,61,30.5
82.00,27,37.967335,23.770803,283.294971,5.893475,26,13.0
83.00,27,37.967349,23.770738,283.056605,5.893475,31,15.5
84.00,27,37.967362,23.770674,283.056605,5.893475,60,30.0
85.00,27,37.967376,23.770609,283.056605,5.893475,87,43.5
86.00,27,37.967389,23.770544,283.056605,5.893475,91,45.5
87.00,27,37.967402,23.770479,282.086886,5.893475,74,37.0
88.00,27,37.967412,23.770413,279.084101,5.893475,91,45.5
89.00,27,37.967422,23.770347,279.084101,5.893475,60,30.0
90.00,27,37.967432,23.770281,279.084101,5.893475,96,48.0
91.00,27,37.967442,23.770215,279.084101,5.893475,90,45.0
92.00,27,37.967452,23.77015,279.260913,5.893475,95,47.5
93.00,27,37.96746,23.770083,277.273519,5.893475,96,48.0
94.00,27,37.967466,23.770017,274.400264,5.893475,47,23.5
95.00,27,37.967472,23.76995,274.400264,5.893475,23,11.5
96.00,27,37.967477,23.769883,274.400264,5.893475,32,16.0
97.00,27,37.967483,23.769817,274.400264,5.893475,30,15.0
98.00,27,37.967489,23.76975,274.400264,5.893475,69,34.5
99.00,27,37.967494,23.769683,274.400264,5.893475,75,37.5
100.00,27,37.9675,23.769617,274.400264,5.893475,40,20.0
101.00,27,37.967506,23.76955,274.400264,5.893475,41,20.5
102.00,27,37.967511,23.769483,274.400264,5.893475,79,39.5
103.00,27,37.967517,23.769417,274.400264,5.893475,90,45.0
104.00,27,37.967523,23.76935,274.400264,5.893475,91,45.5
105.00,27,37.967528,23.769283,274.400264,5.893475,79,39.5
106.00,27,37.967534,23.769217,274.400264,5.893475,79,39.5
107.00,27,37.967539,23.76915,274.400264,5.893475,55,27.5
108.00,27,37.967545,23.769083,274.377051,5.893475,72,36.0
109.00,27,37.967551,23.769017,274.377051,5.893475,82,41.0
110.00,27,37.967556,23.76895,274.377051,5.893475,99,49.5
111.00,27,37.967562,23.768883,274.377051,5.893475,23,11.5
112.00,27,37.967568,23.768817,274.377051,5.893475,68,34.0
113.00,27,37.967573,23.76875,274.377051,5.893475,35,17.5
114.00,27,37.967579,23.768683,274.377051,5.893475,45,22.5
115.00,27,37.967584,23.768617,274.377051,5.893475,22,11.0
116.00,27,37.96759,23.76855,274.377051,5.893475,60,30.0
117.00,27,37.967596,23.768483,274.377051,5.893475,68,34.0
118.00,27,37.967601,23.768417,274.377051,5.893475,75,37.5
119.00,27,37.967607,23.76835,274.377051,5.893475,45,22.5
120.00,27,37.967613,23.768283,274.377051,5.893475,31,15.5
121.00,27,37.967618,23.768217,274.377051,5.893475,44,22.0
122.00,27,37.967624,23.76815,274.710004,5.893475,80,40.0
123.00,27,37.96763,23.768083,274.710004,5.893475,69,34.5
124.00,27,37.967636,23.768017,274.710004,5.893475,93,46.5
125.00,27,37.967642,23.76795,274.710004,5.893475,38,19.0
126.00,27,37.967648,23.767884,274.710004,5.893475,54,27.0
127.00,27,37.967654,23.767817,274.710004,5.893475,82,41.0
128.00,27,37.96766,23.76775,274.710004,5.893475,94,47.0
129.00,27,37.967666,23.767684,274.710004,5.893475,82,41.0
130.00,27,37.967671,23.767617,274.710004,5.893475,33,16.5
131.00,27,37.967677,23.76755,274.710004,5.893475,53,26.5
132.00,27,37.967683,23.767484,274.710004,5.893475,69,34.5
133.00,27,37.967689,23.767417,274.710004,5.893475,85,42.5
134.00,27,37.967695,23.767351,274.710004,5.893475,20,10.0
135.00,27,37.9677,23.767284,273.782398,5.893475,48,24.0
136.00,27,37.967705,23.767217,273.462550,5.893475,65,32.5
137.00,27,37.96771,23.76715,273.462550,5.893475,66,33.0
138.00,27,37.967715,23.767084,273.487363,5.893475,51,25.5
139.00,27,37.967722,23.767017,276.592873,5.893475,95,47.5
140.00,27,37.96773,23.766951,276.592873,5.893475,63,31.5
141.00,27,37.96774,23.766885,278.910261,5.893475,63,31.5
142.00,27,37.967753,23.76682,283.435141,5.893475,64,32.0
143.00,27,37.967767,23.766756,283.435141,5.893475,85,42.5
144.00,27,37.967781,23.766691,283.590850,5.893475,25,12.5
145.00,27,37.967795,23.766626,283.679042,5.893475,60,30.0
146.00,27,37.96781,23.766562,284.616678,5.893475,40,20.0
147.00,27,37.967825,23.766506,287.119453,5.194503,65,32.5
148.00,27,37.967837,23.766461,287.119453,4.194503,56,28.0
149.00,27,37.967847,23.766426,287.119453,3.194503,100,50.0
150.00,27,37.967859,23.766381,287.149516,4.194503,90,45.0
151.00,27,37.967875,23.766326,288.514891,5.194503,88,44.0
152.00,27,37.967897,23.766264,292.572386,5.893475,38,19.0
153.00,27,37.967919,23.766203,292.729025,5.893475,75,37.5
154.00,27,37.967941,23.766142,292.717444,5.893475,28,14.0
155.00,27,37.967963,23.766081,292.713463,5.893475,30,15.0
156.00,27,37.967984,23.76602,292.713463,5.893475,91,45.5
157.00,27,37.968006,23.765959,292.713463,5.893475,58,29.0
158.00,27,37.96803,23.765899,294.770778,5.893475,88,44.0
159.00,27,37.968058,23.765842,300.087376,5.893475,98,49.0
160.00,27,37.968086,23.765785,300.087376,5.893475,45,22.5
161.00,27,37.968114,23.765729,300.827610,5.893475,99,49.5
162.00,27,37.968145,23.765674,303.702246,5.893475,21,10.5
163.00,27,37.968176,23.765619,303.702246,5.893475,39,19.5
164.00,27,37.968206,23.765565,303.702246,5.893475,42,21.0
165.00,27,37.968237,23.76551,303.702246,5.893475,29,14.5
166.00,27,37.96827,23.765457,306.492500,5.893475,25,12.5
167.00,27,37.968303,23.765405,306.876070,5.893475,52,26.0
168.00,27,37.968336,23.765352,306.876070,5.893475,56,28.0
169.00,27,37.968371,23.765302,310.278291,5.893475,77,38.5
170.00,27,37.968407,23.765253,311.719326,5.893475,60,30.0
171.00,27,37.968444,23.765205,311.719326,5.893475,95,47.5
172.00,27,37.96848,23.765156,311.719326,5.893475,79,39.5
173.00,27,37.968518,23.765108,312.859293,5.893475,74,37.0
174.00,27,37.968556,23.765061,314.400156,5.893475,76,38.0
175.00,27,37.968594,23.765015,314.400156,5.893475,67,33.5
